n_pd,subsample_idx,seed,ccc,mae,r,wall_s
70,26,1337,0.3039836807505323,7.9106249755078695,0.3304118513784697,160.1
70,26,7,0.4865788756359985,7.743131898412985,0.5033554825910371,152.9
70,27,42,0.4097143740591356,7.703589833387098,0.43634085910751297,145.1
70,27,1337,0.3387901687099283,8.170713565844155,0.3746510183015797,149.4
70,28,42,0.452956117969128,8.156806805636347,0.4651910904706364,148.7
70,28,7,0.2421447888594867,9.262863881645227,0.2561895173722715,147.5
70,29,42,0.344339076686257,7.989790994741988,0.3632619978311809,155.1
70,28,1337,0.371218279457403,8.364962059934529,0.3840268261446092,162.5
70,27,7,0.46427688305086323,8.092852371350784,0.47484016897294146,169.4
70,30,7,0.5248232594174973,7.305435941036662,0.5448855921044509,146.4
70,29,7,0.42652176936785574,7.516186820020588,0.4529366597071171,157.4
